index,file_id,year,found_terms,fragment
686,1807_Leuv_Pelc_12,1807,['tydinge'],1804 Meert 170 Eyndelyk komt ons hier eene tydinge aen raekende den Pretendent tot der Croonen van Vrankryk
687,1807_Leuv_Pelc_12,1807,['tydinge'],1804 April 237 Men ontfaegt hier de tydinge dat de swerten nu meester van het eyland St Domingo zynde den naem daer van verandert hebben en dien van Haiti gegeven hebben onder welken naem het eertyds gekent was
688,1807_Leuv_Pelc_12,1807,['tydingen'],Wy hebben met schrik verstaen door de laeste tydingen van St Domingue dat vele witten dewelke aldaer gebleven waeren naer het vertreck der fransche troupen door de swerte vermoort geweest zyn
689,1807_Leuv_Pelc_12,1807,['tydinge'],Men hadde ook tydinge in de Caijes ontfangen dat de swerten ook alle de inwoonders van den Cap
690,1807_Leuv_Pelc_12,1807,['tydingen'],op het vertreck der laeste tydingen van Saint Domingue bleven u niet meer over au port au Prince dan ses wetten
691,1807_Leuv_Pelc_12,1807,['tydinge'],en op desen zelven dag ontfangen wy hier de tydinge dat het Gouvernement komt toe te staen aen de Pastoors der protestante kercken
692,1807_Leuv_Pelc_12,1807,['tydinge'],q 1804 juny 270 wy komen van de tydinge hier te ontfangen dat den Hof Raed van Weenen door eenen Besluyt conclusum van den 4 deser
693,1807_Leuv_Pelc_12,1807,['tydinge'],ziet hier de tydinge die ons van 22 deser uyt Parys aen komt
694,1568_Gent_Vaer,1568,['tijdijnghe'],Dees tijdijnghe bracht Vincent Yman den auden greffier van Eecloo die van Rijssel quam maer wie dat dit ghedaen hadde en wist men niet
695,1568_Gent_Vaer,1568,['tijdijnghe'],Maer up den xijen octobris quam de tijdijnghe anderwaerf te Ghendt dat die van Vuerne van tvoornoemde volc beleghert waren wel met xviij duijsent mannen
696,1568_Gent_Vaer,1568,['tijdijnghe'],Ende up den xiiijen der zelver maent maendach wesende quam de tijdijnghe te Ghendt dat die van tsHertoghenbossche al haer gheestelicheijt uut ghejaecht hadden zoo wel vrauwen als mannen
697,1568_Gent_Vaer,1568,['tijdinghe'],De tijdinghe quam ooc van sommighe schippers dat te Valenchiene de beelden al in sticken ghesmeten waren
698,1568_Gent_Vaer,1568,['tijdinghe'],De tijdinghe was oock te Ghendt hoe tHulst zeker ghuesen hadden haer vervoordert te doene buten haren vermoghen ende interdictie van justicie waerom dat eenen veltpredicant zijn vijfster ghevanghen was
699,1568_Gent_Vaer,1568,['tijdijnghe'],Up den Christavont quam te Ghendt de tijdijnghe datter in den westcant cryschvolc verghadert was tot xv duijst die trocken neffens Rijssele alle ghuesghezinde om Valenchiene tontzetten vanden belegghe
700,1568_Gent_Vaer,1568,['tijdijnghe'],Den derden januarius quam de tijdijnghe te Ghendt als dat die van Rijssele achterhaelt hadden een voeder wijns waer af zij sommighe tonnen zouden hebben bevonden ghevult te zijne met testons dwelck es vrancx ghelt elcken teston doet xx grooten
701,1568_Gent_Vaer,1568,['tijdijnghe'],Te desen propooste zoo quam den vierden januarius te Ghendt de tijdijnghe dat die vanden casteele te Doornicke hadden eijmelic voetknechten inghelaten om die stadt te bedwijnghen ende curt te hauden
702,1568_Gent_Vaer,1568,['tijdijnghe'],Alsdoe quam ooc de tijdijnghe te Ghendt dat tgharnisoen te Nieukeercke in den Westcant tvolc overlast dede emmer eenen rijcken man catolijck zijnde nemende uut zijn tritsoor zijn ghelt ende zelver
703,1568_Gent_Vaer,1568,['tijdijnghe'],Den xixen ende xxen februarij creghen de ghues ghoede tijdijnghe zoo zij haer ghelieten ende hoopten dat haer dijnghen wel staen zouden
704,1568_Gent_Vaer,1568,['tijdijnghe'],Den xviijen in maerte quam de tijdijnghe dat die naer Valenchiene ghetrocken waren metter stadt niet veraccordeert en waren want zij en werdens der condicien niet eens
705,1568_Gent_Vaer,1568,['tijdijnghe'],Den ven in maij was de tijdijnghe te Ghendt ghecommen hoe dat van tsHoofsweghe die van Valenchiene ghelast was verstaet de beschuldighe al haer uutschulden over te brijnghene
706,1568_Gent_Vaer,1568,['tijdijnghe'],Ende den xvjen in meije quam te Ghendt de tijdijnghe datter tAndtweerpen viij of x mannen ghehanghen waren niet van tbreken maer van comocieweghe 
707,1568_Gent_Vaer,1568,['tijdijnghe'],Up den derden wedemaent quam te Ghendt de tijdijnghe hoe dat tot Valenchiene mijn heere Michiel Herlinus den machtichsten coopman vander stadt ende van ijewers daer ontrent ghejusticiert was metten zweerde ende ooc mede zijn zone
708,1568_Gent_Vaer,1568,['tijdijnghe'],Dees tijdijnghe zijnde ghecommen tAndtweerpen zijn terstont zeer vrouch die ander crijschlieden upgheclopt ende elc moest hem aest ghereet maken
709,1568_Gent_Vaer,1568,['tijdijnghe'],Lievin Petrins quam de tijdijnghe dat tSomerghem af was zijn poorte zijn schuere ende stal beschadicht
710,1568_Gent_Vaer,1568,['tijdinghe'],Den xxen septembris zaterdach wesende quam te Ghendt de tijdinghe als dat te Doornicke noch xv mannen ghevanghen waren vande deghelicste vander stadt
711,1568_Gent_Vaer,1568,['tijdijnghe'],Ooc quam de tijdijnghe dat up den xxvijen septembris tAndtweerpen drij brekers hadden ghehanghen gheweest maer waren bedijncht dat zij ooc in de keercken ende cloosters ghestolen hadden
712,1568_Gent_Vaer,1568,['tijdijnghe'],Daer quam ooc de tijdijnghe dat die ghevanghenen van Ghendt die te Bruessel ghevanghen waren ontrent xviij alsnu overghegheven waren den provoost ende datter ijjugen over ghestelt waren om recht te doene dwelck een quaet teeken was
713,1568_Gent_Vaer,1568,['tijdijnghe'],Dese victorie zoude gheschiet zijn up den xxvjen aprilis voornoumt maer tvolck vander stadt en hadde hier af gheen tijdijnghe ghehoort
714,1807_Leuv_Pelc_06,1807,['tydinge'],2 3 1790 Decembris 2 Decembris 3 Wy ontfangen alhier de tydinge dat de Oostenryksche de stad van Brussel ook in bezit genomen hebben
715,1807_Leuv_Pelc_06,1807,['tydinge'],1790 Decembris 25 ontfangen op heden de hier volgende tydinge uyt Luyck
716,1807_Leuv_Pelc_06,1807,['courant'],Waer op geresolveert is van aen den heere Rentmeester Vollens te ordonneren van aen den Voornoemde Sr De Bontridder uyt synen ontfang te tellen dry Duysent Guldens Courant gelt zullende hem het zelve voor uytgeef in Rekeninge passeren
717,1807_Leuv_Pelc_06,1807,['tydinge'],De Gazetten van Pekin zeggen volgens U E aengenaeme tydinge dat de Chineesche myne gebueren dat sy de ontallyke gewoontens aen de welke sy onderworpen zijn met eene stichtelyke oplettentheyd volgen
718,1807_Leuv_Pelc_06,1807,['tydinge'],de wederkomste van den Koning in deze Hoofdstad te verzekeren couriers in alle de Departementen afte veerdigen om deze tydinge te melden en van zig te verzekeren van Mr De Bouillé
719,1807_Leuv_Pelc_06,1807,['tydinge'],De woorden zeer Lieven Sone in J C konnen niet uytdrukken den vuerigen troost die deze gelukkige tydinge in mijn vaderlyk hert verspreijd heeft
720,1807_Leuv_Pelc_06,1807,['tydinge'],Wy zijn zeer gevoelig over de nieuwe teekens van Vriendschap ende van de waekzaemheyd die uwe Majesteyt ans betoont met ons tydinge te geven van deze geschiedenisse ende wy haesten ons om haer onze dankzegging daer over te doen
721,1807_Leuv_Pelc_06,1807,['courant'],Rapport fait au Conseil a lintervention de loffice fiscal pris egard a la declaration faite le 5 Courant par les Bourgemaitres des trois Chefs villes de Brabant au premier huissier de la Cour et reprise dans sa relation du meme jour
722,1807_Leuv_Pelc_06,1807,['tydinge'],maer wy hebben de tydinge ontfangen dat den Heere Baron De Lederer hem aengezeyt heeft dat hy geen gehoor by syne Majesteyt zoude bekomen hebben en dat den keyzer hem heeft doen ordonneren van zig naer Brussel weder te begeven
723,1807_Leuv_Pelc_06,1807,['tydinge'],Wy ontfangen hier de tydinge dat op den 23 october op het bevel heeft doen geven aen alle de Corpora en Regimenten in Luxembourg in garnisoen zynde de lezinge van de uytspraek welkers vertaeling hier Volgt
724,1807_Leuv_Pelc_06,1807,['tydinge'],tydinge ontfangen uyt de zittinge van de Nationale Conventie van Parys van 11 Decembris meld
725,1807_Leuv_Pelc_06,1807,['tydinge'],Extract der tydinge ontfangen van Parys
726,1807_Leuv_Pelc_07,1807,['tydingen'],op 25 in de zittinge des avonts te rugge gekomen zynde hebben hun rapport hier van gedaen maer hebben voorder van geen tydingen meer gehoort
727,1807_Leuv_Pelc_07,1807,['courant'],Nous navons recu que le 10 la lettre que vous avez bien voulu nous ecrire relativement a trois de nos concitoyens fugitifs et datee de Bruxelles le 7 du Courant
728,1807_Leuv_Pelc_07,1807,['tydinge'],zedert eenige daegen was den Generael Dumourier zeer in achterdenken over het leger van Antwerpen alzoo hij daer geene tydinge van en kreeg
729,1807_Leuv_Pelc_07,1807,['tydinge'],tydinge uyt Parys van 30 Meert De gevangene des Tempels genieten altyt eene goede gezontheyd
730,1807_Leuv_Pelc_07,1807,['tydinge'],den Generael Dumourier was verwondert dat hij nog Courier nog voorafgaende tydinge van den Minister Bournonville ontfangen had indien tyd dat hij niet meer konde twijffelen over syne verbanning en waer het hier over ontstelt te worden gepasseert was
731,1807_Leuv_Pelc_07,1807,['tydinge'],het was de eerste en eenigste tydinge welke hem bereyde tegen den voorval den welken dien selven dag gebeurde
732,1807_Leuv_Pelc_07,1807,['courant'],Le Capital destiné à la construction de cette Salle sera de dix mille florins argent Courant de Brabant
733,1807_Leuv_Pelc_07,1807,['tydinge'],119 1793 April 16 Wij ontfangen de tydinge door de Fransche Gazetten dat de Revolutionaire rechtsbank door de Guilliotinne het hooft heeft doen afhouwen van de Generaels Miranda Lanoué en Stingel
734,1807_Leuv_Pelc_07,1807,['tydinge'],April 28 1793 April 28 Wy ontfangen hier de tydinge dat er een hevig gevegt geweest is voor de poorten van Valencyn tusschen de dorpen van Raime en St Sauve het welk het leven aen veel volk van wederzyden gekost heeft
735,1807_Leuv_Pelc_07,1807,['tydinge'],juny Wy hebben alhier de tydinge ontfangen dater in Languedoc eene tegen revolutie begonst is aen het hooft hebbende sekeren Charrier dat deze de stad van Marvejois ingenomen hebben dat sy de Municipaele Officieren vermoort hebben
736,1807_Leuv_Pelc_07,1807,['tydinge'],de tydinge van 28 Mey meld
737,1807_Leuv_Pelc_07,1807,['tydinge'],Hier is nu eene tydinge van Parys uyt de zitting van de Nationale Conventie van den 10 july
738,1807_Leuv_Pelc_07,1807,['gazette'],ter oorzaeke van den lasteragtigen Artikel tegen U L Mren Die Vrywillige van Brussel gesteld in de Gazette Van Ceulen den 8 Augusti van dezen jaere 1793
739,1807_Leuv_Pelc_07,1807,['gazette'],hebbe hem verzogt van aen den opstelder der Gazette afte eysschen de plegtigste wederroeping
740,1807_Leuv_Pelc_07,1807,['gazette'],ik behoude nog daer en boven aen mij Mynheer van te verheffen op eene bezondere maniere en in de Gazette van het Hof de loffelykheyd der diensten de welke die weerdige Borgers aen de publieke zaeke bewezen hebben
741,1807_Leuv_Pelc_07,1807,['tydingen'],de zelve brieven die ons die tydingen meld voegen daer by dat die vertoogen van den Commandant zoo kwalyk ontfangen geweests zyn dat hy gedregen heeft met de dood te doen straffen den eersten die van Capituleringe zoude derven spreken
742,1807_Leuv_Pelc_07,1807,['tydinge'],Wy hebben tydinge uyt Nieuport ontfangen het welk melt dat op 12 October de Franschen met den naght over de Vaert getrokken zynde het vuer in de huysen en pachthoven gaen steken waer van op 9 Vyf geheel in Asschen geleyd zyn
743,1807_Leuv_Pelc_07,1807,['tydingen'],V en hebt gy u met den schilder niet opgesloten en hebt gy dit pretext niet gebruykt om tydingen te krygen van het gene dater passeerde in de Wetgevende en Conventionele Vergaederingen
744,1807_Leuv_Pelc_07,1807,['tydinge'],ons is alhier de tydinge aengekomen dat de franschen op 24 dezer het beleg van Nieuport opgebroken hebben en achterwaerts getrokken zyn
745,1807_Leuv_Pelc_07,1807,['tydinge'],den Graeve de Claerfayt beneffens den Generael de Beaulieu heeft die op de eerste tydinge gaen overvallen en die weder uyt het land met groot verlies gedreven
746,1807_Leuv_Pelc_07,1807,['tydinge'],Wanneer op 30 October is tot Weenen die ongelukkige tydinge van de dood van Marie Antoinette aengekomen
747,1807_Leuv_Pelc_07,1807,['tydinge'],het zoude my onmogelyk zyn aen den lezer uyt te drukken en naer te laeten de gevoelykheyd die veroorzaekt heeft de tydinge der moorderije van de Doghter van Maria Theresia
748,1807_Leuv_Pelc_07,1807,['tydinge'],Syne Maj den keyzer was op de jagt tot Stammendorff wanneer hem deze droeve tydinge toekwam
749,1807_Leuv_Pelc_07,1807,['tydinge'],wij ontfangen hier de volgende tydinge van 8 Dezer
750,1807_Leuv_Pelc_07,1807,['tydinge'],Wy ontfangen hier de tydinge dat op 24 dezer tot London eenen Courier aengekomen is uyt Genua mede brengende dat den Republiek verre van toe te stemmen in het Bondgenootschap der Mogentheden haer ten voordeele der Franschen verclaert heeft
751,1807_Leuv_Pelc_13,1807,['tydinge'],ik wil wel dese fransche tydinge die ons hier aenkomt aen de naerkomelingen achterlaeten om dat die den uytval hiervan zullen zien het welk aen ons tegenwoordig onbekent is
752,1807_Leuv_Pelc_13,1807,['tydinge'],Wederom voordere ongelukkige tydinge uyt America Londres 24 juillet 1804 les dernieres nouvelles d’Amerique contiennent encore des details sur laffreux massacre des blancs qui a eu lieu a St Domingue le 10 Avril
753,1807_Leuv_Pelc_13,1807,['tydinge'],Hier volgen al eenige verhaelen der schaede dewelke door de overstroominge der waeters veroorzaekt zyn door eene tydinge uyt Coblentz ons aengecondigt
754,1807_Leuv_Pelc_13,1807,['tydingen'],De tydingen uyt het koninckryk van Napels van den 29 july versekeren ons dat de erstellinge der jesuiten in dat koninkryk vast gestolt is
755,1807_Leuv_Pelc_13,1807,['tydinge'],Hier wil ik laeten de tydinge dewelke ons uyt Naplês toegekomen is raekende de erstellinge der Paters Jesuiten Naples le 3 Aout 1804
756,1807_Leuv_Pelc_13,1807,['tydinge'],Noyt heeft men droevere tydinge konnen ontfangen dan de gene men ons schryft aengaende de Stad Malaga uyt Genua 15 September
757,1807_Leuv_Pelc_13,1807,['tydinge'],Door den laesten courier uyt spagnien eergisteren hier aengekomen heeft men zeer droeve tydinge ontfangen raekende de gesteltenisse van Malaga
758,1807_Leuv_Pelc_13,1807,['tydinge'],wy ontfangen de tydinge uyt de omliggende plaetsen dat het dorp van Roquines geheel verwoest is
759,1807_Leuv_Pelc_13,1807,['tydingen'],71 De laeste tydingen uyt Spagnien ontfangen hebben ongelukkelyk bevestigt de ongelukkige tydingen dewelke men hier uyt Malaga ontfangen hadde
760,1807_Leuv_Pelc_13,1807,['tydinge'],ziet hier den inhoud der laeste tydinge uyt Spagnien ontfangen
761,1807_Leuv_Pelc_13,1807,['tydinge'],ziet hier de copye van eene tydinge uyt Weenen
762,1807_Leuv_Pelc_13,1807,['tydinge'],dat sy uyt verscheyde plaetsen de alderdroefste tydinge ontfangen over de strengheyd van den winter
763,1807_Leuv_Pelc_13,1807,['tydinge'],Den brief uyt Roomen van den 4 deser en komt geenzins over eene met de versekerde tydinge die wy komen te ontfangen gedateert uyt Turin 7 Floreal
764,1807_Leuv_Pelc_13,1807,['gazette'],la Gazette de santé a recemment annoncé la cure vraiment miraculeuse dun pere de famille a lité depuis trois ans et tourmenté des douleurs atroces dune goutte complette
765,1807_Leuv_Pelc_13,1807,['tydinge'],Wy ontfangen uyt Stutgard van den 20 juny de volgende tydinge
766,1807_Leuv_Pelc_13,1807,['nieuwstydingen'],de nieuwstydingen dewelke UE
767,1758_Maas_anon,1758,['tijdinge'],Den Commandeur vraghde voorts en hebt gij dan geene tijdinge uijt brabant
768,1758_Maas_anon,1758,['tijdinge'],Tijdinge der Victorie bevoghten op de Franse Tot Finistrelles
769,1758_Maas_anon,1758,['tijdinge'],Den 16 Dito saevons ontrent 6 uren arriveerde alhier onder een Escorte oostenrijckse Housaeren de Tijdinge der Geboorte van den jongen Prins van Oranie Erfstadt houder
770,1724_Oost_Daal,1724,['tijding'],SCHELLINGH 11 mei van Koppenhage tijding gekome dat Jacob Jansz MES aldaer is verdroncke 14 mei is Trijntie Klaes KNOLS out ontrent 16 jaer gestorve 20 mei is Adam ROOS alias HUIJSMAN bruijdeg
771,1724_Oost_Daal,1724,['tijdingh'],geworde met Eefje Pieters HOSSIS 27 november is tijdingh gekome dat de laeste Groenlants vaerder binne is dat soo is achtervolght 29 november is Trijntie Klaes ELS gestorve 30 november is Pieter Dircksz KRUIJTJE bruijdeg
772,1724_Oost_Daal,1724,['tijdingh'],geworde met Aechje Willims weduw van Tunis OOSTERHOORN 27 april alhier tijdingh gekome dat de Rooms keijser tot Weenen aen de kinder pockjes gestorve is out 32 jaer 8 m 3 w en 2 da
773,1724_Oost_Daal,1724,['tijdingh'],geweest 20 augustus pelmole van de Koninghe gereckt opt selve fondament daer de af gebrande gestaen heeft 31 augustus Jacob Tunisz KORFF brijdegom geworde met Etje LAMBERTS dito 8 tijdingh alhier gekome dat Klaes Pietersz Pr
774,1749_Rott_Sche,1749,['tyding'],Op de tyding van het aanstellen van zyn Hoogh
775,1749_Rott_Sche,1749,['tijding'],Ik was gantsch niet ontzet als konnende deeze tijding niet gelooven
776,1749_Rott_Sche,1749,['couranten'],was te Delft wat opgehouden en nog in het huis geweest van den Burgemr van Berkel onzen neef hoewel sommige Couranten noemden Berkhout
777,1749_Rott_Sche,1749,['tyding'],Enige dagen voor het overgaan kreeg men telkens goede tyding en dat Bergen buiten gevaar en onwinbaar was
778,1749_Rott_Sche,1749,['tijding'],Den 15 juli kwam op de beurs De tijding dat al de Schepe nen van Schieland geexcuseerd en nieuwe aangesteld waren waaronder de voors V Zwyndregt van Dyk makelr
779,1855_Kort_Fill_03,1855,['gazette'],14 dito hebben wij alhier in de gazette den moniteur gehadt waer bij den franschen Keijzer Napoleon Buonaparte vraegt 350000 mannen uijt de reserve van t jaer 1811 12
780,1855_Kort_Fill_03,1855,['tijdinge'],ten 7 ueren savonds is alhier eenen Expressen gekomen van Doornijk den welken gezonden was van den generael Borstel medebrengende de tijdinge aen den Major helwig van eene victorie behaelt
781,1855_Kort_Fill_03,1855,"['gazette', 'tijdinge']",de buijten gewoone uijtgeeving 911 1815 25 februarij der gazette van kortrijk en andere berigten kondigden seffens alom binnen en buijten de stadt deeze gewigtige tijdinge aen
782,1855_Kort_Fill_03,1855,['tijding'],De voorenstaende officieele tijding geeft
783,1855_Kort_Fill_03,1855,['tijding'],aengekondigt en moest zig aen het hoofd stellen maer hij ontfing de tijding dat grenoble zig in het beveld van Buonaparte bevond hij was dan alleenelijk bezig met de verdeeding van Lijon waer toe hij alle de noodige Maetregels naem
784,1855_Kort_Fill_03,1855,['tijding'],het gerugt heeft hem deezen avond verspreijd dat eenen buijten-gewoonen courier de tijding gebragt heeft dat Buonaparte uijt Lijon niet getrokken is dat hij zijne benden aldaer bij-een vergaedert en zijne middelen beschikt
785,1855_Kort_Fill_03,1855,['gazette'],22 dito wij hebben alhier in de Brusselsche gazette gehad Een besluijt nopende de opregting eender borgerlijke wagt wij willem bij de gratie gods Koning der nederlanden prins van oranje-nassau hertog van Luxembourg
786,1673_Utre_Boot,1673,['tijdinge'],Mr Rosemel bleef hier met sijn volk maer sijn trompetter reed voort naer het princenleger aldaer de tijdinge brengende der aenkomste van Mr Rosemel die haer Ed
787,1673_Utre_Boot,1673,['tijdinge'],Is hier gekomen den commis van monsieur Louvoisbrengende de tijdinge dat den Conink begeerde de gerede penningen te hebben die aen monsieur Louvois saturdaegs te voren waren begroot te somme van 181000 gulden circum circa
788,1673_Utre_Boot,1673,['tijdinge'],Is hier de tijdinge gekomen van het ombrengen van beyde de broeders de Witt
789,1673_Utre_Boot,1673,['tijdinge'],Op de ingekomen tijdinge dat s Princen volk iets souden voor hebben op Naerden sijn derwaerts alle de ruyters ende dragonders vertrocken
790,1673_Utre_Boot,1673,['tijdinge'],Desen dag is ook alhier tijdinge geweest van het ruineren ende nemen van de Engelsche Barbadosvaerders ook datter omtrent 10000 man van Elf tot Amsterdam in bij de 100 smacken waren aengekomen
791,1673_Utre_Boot,1673,['tijding'],Is tijding gekomen dat de Fransche s Graveland ook de Loosdrecht ende voorts Breukeleveen hadden geplondert op een barbarische wijse
792,1673_Utre_Boot,1673,['tijdinge'],De Franschen hebben heden den Marquis de Feuquieres expresselijk afgesonden naer Parijs om den Coning mondeling de tijdinge te brengen van t succes van t ontset van Woerden
793,1673_Utre_Boot,1673,['tijdinge'],Heden is ook de tijdinge gekomen van de besetting der stad Coblents door de keysersche 
794,1673_Utre_Boot,1673,['tijdinge'],Men heeft tijdinge bekomen dat ettelijke duysent te voet ende te paerd van t Statenvolk geembarqueert in over de 2500 schepen de kil waren gepasseert men gelooft om naer Brabant te gaen ende van daer naer het land van Luyk
795,1673_Utre_Boot,1673,['tijdinge'],Heden is tijdinge gekomen dat den Prince van Oranje met het leger over de 30000 sterk voorleden maendag ende dingsdag te Mastricht was gepasseert
796,1673_Utre_Boot,1673,['tijdinge'],Tijdinge gekomen sijnde dat de Heer van Maerssenbroek rudement door monsr
797,1673_Utre_Boot,1673,['tijdinge'],Is tijdinge gekomen dat Wijbrants de swager van den Borgemr
798,1673_Utre_Boot,1673,['tijdinge'],Is tijdinge gekomen dat Charleroy op den 818 deser aen sijn Hoochd
799,1673_Utre_Boot,1673,['tijdinge'],Is tijdinge gekomen dat Charleroy niet over was maer dat ook den mareschal de Humieres het leger van voor hetselve hadde doen opbreken etc
800,1673_Utre_Boot,1673,['tijdinge'],De Heer Stouppa heeft ook geseyd hadde de Colonel Pain et Vin sijn post tot Niwerbrugge bewaert van het Fransche leger souder niet een hebben kunnen afkomen die de tijdinge hier hadde kunnen brengen
801,1673_Utre_Boot,1673,['tijdinghe'],malkanderen verbonden op d eerste tijdinghe terstond te vergaderen ende en corps naer den Hartog te gaen om te versoeken dat toch met deselve niet mocht werden voortgevaren
802,1673_Utre_Boot,1673,['tijdinghe'],Alhier is tijdinghe gekomen dat de stad Ceulen tot de handelplaetse is vastgesteld de Heere segene dat werk ende geveons een heylsame vrede opdat wij eens van dese miserien mogen werden verlost
803,1673_Utre_Boot,1673,['tijdinge'],Dese tijdinge heeft de Fransche doen resolveren al het geborsten geschut te scheep naer boven te voeren gelijk sij noch op desen dagh daertoe schepen hebben geprest om deselve den Rhijn optevoeren so hoog sij souden konnen
804,1673_Utre_Boot,1673,['tijdinghe'],Heden is tijdinghe gekomen dat de Heer van Reinswoude ende Beverning wegens Holland sijn gecommitteert tot de Vredehandeling te Ceulen van Haren wegens Vriesland ende Gockinga wegens Groningen dat Zeland noch imant nomineren soude 
805,1673_Utre_Boot,1673,['tijdinge'],Den Bisschop Neerkassel is wedergekomen uyt Vrancrijk onder anderen medebrengende de tijdinge van de grote apparentie tot vreede ook dat den Prince van Conde hier in 8 a 10 dagen soude wesen
806,1673_Utre_Boot,1673,['tijdinghe'],Wij bekomen tijdinghe dat monfrere geworden is commandeur op Loevesteyn doch dat het excuseerd aen te nemen doch naer seer instantelijk aenhouden het commando voor 2 a 3 dagen maer heeft aengenomen
807,1673_Utre_Boot,1673,['tijdinghe'],Is tijdinghe gekomen dat Mastricht door s Coninx leger is berend geworden sedert 4 dagen
808,1673_Utre_Boot,1673,['tijdinghe'],Is tijdinghe gekomen dat de Hollandsche vloot voor de Teems leght sijnde de Engelsche ende Fransche de rivier opgelopen
809,1673_Utre_Boot,1673,['tijdinge'],Is hier de tijdinge gekomen van het overgaen van Maestricht ende bij de Franschen daer over des avonts geviert
810,1673_Utre_Boot,1673,['tijdinge'],Is tijdinge gekomen dat de Heeren Foeyt van Beek ende Steenbergen de secretaris Becker ende den subst
811,1673_Utre_Boot,1673,['tijdinge'],Desen avond quam tijdinge dat den Admirael de Ruyter aen sijn vrouw hadde geschreven dat hij noch gesond was ende de vijand voorts vervolgde
812,1673_Utre_Boot,1673,['tijding'],Op de tijding dat den Prins van Oranje tusschen de 2 ende 300 schuyten tot Ouderkerk heeft leggen ende andere ingekomen kondschap vergaderden op St Janskerkhof ontrent 3000 man doch tegen den donkeren scheyden sij weder ider naer huys
813,1673_Utre_Boot,1673,['tijding'],Is tijding gekomen uyt Holland dat het met de vreede seer apparent ja genoegsaem vast is eenige ruyters hebben daerop haer hoy gepresenteert te verkopen
814,1673_Utre_Boot,1673,['tijdinge'],Dit was een Fransche tijdinge
815,1673_Utre_Boot,1673,['tijdinge'],Tijdinge gekomen dat de ruyterye gekomen van de Bisschop van Munster doende is met Driebergen te plonderen
816,1673_Utre_Boot,1673,['tijdinghe'],Is tijdinghe gekomen dat al de ruyterye van Maestright herwaert aenkomt marcheren ook dat den Coning van Vrankrijk Colmar ende Glikstad beyde sleutels van den Elsas deed demanteleren
817,1673_Utre_Boot,1673,['tijdinge'],De Borgemeesters van Amersfoort hier gekomen brengen tijdinge dat de stad van Harderwijk door de Franschen op gister was in brand gestoken ende op desen dag de vlam van de toorn van Amersfoort noch was gesien
818,1673_Utre_Boot,1673,['tijdinghe'],Hier is heden tijdinghe gekomen dat den Marquis de Rochefort de stad Trier heeft ingenomen
819,1673_Utre_Boot,1673,['tijdinghe'],Heeft men hier tijdinghe bekomen dat s lands vloot voor de rivier van Londen leght
820,1673_Utre_Boot,1673,['tijdinghe'],Tijdinghe met de post van Ceulen gekomen dat een parthye Keysersche met de Turennische slaeghs is geweest in dewelke d overhand gebleven is bij de Keysersche
821,1673_Utre_Boot,1673,['tijdinghe'],De continuatie van de tijdinghe gekomen op voorleden sondag als soude de mareschal de Turenne enighe 1000 man sijn geslagen ende gevangen
822,1673_Utre_Boot,1673,['tijdinge'],Is weder gekomen de continuatie van de tijdinge van het slaen van ettelijke 1000 van het leger van Turenne ook dat het met de vreede gansch terugge loopt also de Ambassadeurs van Ceulen op haer vertrek stonden
823,1673_Utre_Boot,1673,['tijdinghe'],Tijdinghe gekomen dat den Prince van Orange met sijn leger te Kempen in het land van Ceulen is gekomen op den 14e deses wordende sijn macht begroot op 40000 man
824,1673_Utre_Boot,1673,['tijdinge'],Wij bequamen ook heden tijdinge van Monfrere door een missive dat sijn Ed
825,1673_Utre_Boot,1673,['tijdinghe'],Tijdinghe gekomen synde dat sijn Hoocheyd op gister avond in den Haghe was gearriveert is den Grave van Hoorn voorts derwaerts vertrocken om sijn welgemelde Hoocheyd te gaen ontmoeten of in den Haghe te spreken
826,1673_Utre_Boot,1673,['tydinge'],Is tydinge gekomen dat de Franschen preparatien beginnen te maken van Aernhem te verlaten
827,1594_Leuv_Boon,1594,['tijdinghe'],Anno 1096 wert de gravinne Adelia moeder van Godevaert metten Baerde bij prelaeten edelen ende steden van Brabant gecommitteert omt landt te regneren ter tijt toe men sekere tijdinghe hebben soude vant leven ofte doot des voers
828,1594_Leuv_Boon,1594,['tijdinghe'],Ende hertoghe Maximiliaen schanck hen tot eenen lichteeken ende versekerheijt van dat hij eer twee maenden hier te lande zijn soude eenen gouden cop met ijm ducaeten daerinne van welcke tijdinghe de hertoginne zeer verblijt was
829,1594_Leuv_Boon,1594,['tijdinghe'],Xxva novembris quam de tijdinghe binnen Pavien dat des keijsers volck quam omde stadt onset te doene waeromme die van binnen groote blijschap thoonden van vieren ende blasonneeren
830,1594_Leuv_Boon,1594,['tijdinghen'],Novembris viija es bijden heere van Capres gouverneur dezer stadt Loven geordonneert mits de quade tijdinghen der vijanden in elcke poorte te waeken ij thiende mans met v schutters vander Gulden
831,1594_Leuv_Boon,1594,['tijdinge'],Decembris xxj quam de tijdinge alhier dat de coninginne van Spaegnien gelegen was van eenen jongen sone geboren iiija decembris ontrent ij ueren naerden noene waeromme groote blijschap hier te lande was
832,1594_Leuv_Boon,1594,['tijdinge'],Julij ixa quam de tijdinge te Loven dat de graeve van Bossut met fortse binnen Amsterdamme was gecomen van wegen de CM ende vanden innegesetenen iij oft iiijc verslaeghen
